AA;MM;DD;HH;NM;MM;MA;Procedencia
2024;8;8;20;360.8;-7;367.8;1
2024;8;8;21;289.8;-6.9;296.7;1
2024;8;8;22;216.1;-6.8;222.9;1
2024;8;8;23;161;-6.8;167.8;1
2024;8;9;0;139.6;-7.8;147.4;1
2024;8;9;1;155.4;-9.5;164.9;1
2024;8;9;2;202.6;-11;213.6;1
2024;8;9;3;268.5;-12.4;280.9;1
2024;8;9;4;336.7;-12.8;349.5;1
2024;8;9;5;388.8;-11.3;400.1;1
2024;8;9;6;410.5;-9.4;419.9;1
2024;8;9;7;398.5;-8.2;406.7;1
2024;8;9;8;357.6;-7.6;365.2;1
2024;8;9;9;295.3;-8.6;303.9;1
2024;8;9;10;226.3;-10.1;236.4;1
2024;8;9;11;171.7;-10.7;182.4;1
2024;8;9;12;147.7;-11;158.7;1
2024;8;9;13;160;-11.2;171.2;1
2024;8;9;14;204.4;-10.7;215.1;1
2024;8;9;15;268.3;-11;279.3;1
2024;8;9;16;335.9;-11.8;347.7;1
2024;8;9;17;390.4;-11.7;402.1;1
2024;8;9;18;417.1;-11.4;428.5;1
2024;8;9;19;411.8;-10.8;422.6;1
2024;8;9;20;378.1;-9.8;387.9;1
2024;8;9;21;322.2;-9;331.2;1
2024;8;9;22;254.1;-9.6;263.7;1
2024;8;9;23;192.9;-10.4;203.3;1
2024;8;10;0;156.6;-11;167.6;1
2024;8;10;1;152.6;-13.1;165.7;1
2024;8;10;2;181.2;-14.4;195.6;1
2024;8;10;3;234.9;-13.8;248.7;1
2024;8;10;4;298.1;-13.8;311.9;1
2024;8;10;5;354.9;-13.1;368;1
2024;8;10;6;390;-11.7;401.7;1
2024;8;10;7;395;-10.9;405.9;1
2024;8;10;8;371.2;-10.8;382;1
2024;8;10;9;325.1;-10.6;335.7;1
2024;8;10;10;265.9;-10.6;276.5;1
2024;8;10;11;208.9;-10.6;219.5;1
2024;8;10;12;172.4;-9.5;181.9;1
2024;8;10;13;166.2;-8.5;174.7;1
2024;8;10;14;189.5;-8.9;198.4;1
2024;8;10;15;237.5;-8.8;246.3;1
2024;8;10;16;296.9;-9.5;306.4;1
2024;8;10;17;352.2;-11;363.2;1
2024;8;10;18;390.3;-10.9;401.2;1
2024;8;10;19;402.8;-9.3;412.1;1
2024;8;10;20;388;-7.4;395.4;1
2024;8;10;21;349.7;-6.1;355.8;1
2024;8;10;22;294.6;-6;300.6;1
2024;8;10;23;236.1;-6.4;242.5;1
2024;8;11;0;191.8;-6.1;197.9;1
2024;8;11;1;172.3;-7.1;179.4;1
2024;8;11;2;182.3;-7.8;190.1;1
2024;8;11;3;219.6;-6;225.6;1
2024;8;11;4;271.9;-5;276.9;1
2024;8;11;5;326.1;-4.8;330.9;1
2024;8;11;6;369;-3.9;372.9;1
2024;8;11;7;389.2;-3.3;392.5;1
2024;8;11;8;384.4;-2.2;386.6;1
2024;8;11;9;356.6;-1.4;358;1
2024;8;11;10;310;-2.5;312.5;1
2024;8;11;11;257.2;-3;260.2;1
2024;8;11;12;214.1;-1.6;215.7;1
2024;8;11;13;192.3;0;192.3;1
2024;8;11;14;197.1;1.1;196;1
2024;8;11;15;225.4;1;224.4;1
2024;8;11;16;269.2;-0.8;270;1
2024;8;11;17;319.5;-1.8;321.3;1
2024;8;11;18;361.8;-2.9;364.7;1
2024;8;11;19;385;-3.9;388.9;1
2024;8;11;20;385.6;-4.2;389.8;1
2024;8;11;21;365.6;-3;368.6;1
2024;8;11;22;327.7;-2.2;329.9;1
2024;8;11;23;278.4;-2.9;281.3;1
2024;8;12;0;231;-4.2;235.2;1
2024;8;12;1;199.6;-5.2;204.8;1
2024;8;12;2;192.8;-5;197.8;1
2024;8;12;3;210.6;-3.5;214.1;1
2024;8;12;4;246.5;-2.4;248.9;1
2024;8;12;5;291.1;-2.5;293.6;1
2024;8;12;6;333.1;-3.7;336.8;1
2024;8;12;7;362.7;-4.5;367.2;1
2024;8;12;8;373.4;-4.8;378.2;1
2024;8;12;9;363.1;-5.4;368.5;1
2024;8;12;10;335;-5.6;340.6;1
2024;8;12;11;296;-4;300;1
2024;8;12;12;255.3;-1.1;256.4;1
2024;8;12;13;222.5;-0.1;222.6;1
2024;8;12;14;208.1;0;208.1;1
2024;8;12;15;216.9;0.9;216;1
2024;8;12;16;244.6;1.6;243;1
2024;8;12;17;283.4;1.5;281.9;1
2024;8;12;18;323.2;0.4;322.8;1
2024;8;12;19;354;-0.9;354.9;1
2024;8;12;20;369.2;-1.6;370.8;1
2024;8;12;21;366.6;-1.7;368.3;1
2024;8;12;22;347.4;-1.2;348.6;1
2024;8;12;23;315.1;-0.3;315.4;1
2024;8;13;0;276.2;0.5;275.7;1
2024;8;13;1;240.4;0.3;240.1;1
2024;8;13;2;219;0.6;218.4;1
2024;8;13;3;216.4;0.6;215.8;1
2024;8;13;4;232.9;1.4;231.5;1
2024;8;13;5;264.1;2.9;261.2;1
2024;8;13;6;301.4;3.6;297.8;1
2024;8;13;7;335.9;3.5;332.4;1
2024;8;13;8;358.4;1.8;356.6;1
2024;8;13;9;365.4;0;365.4;1
2024;8;13;10;357.9;0.5;357.4;1
2024;8;13;11;335.5;1.6;333.9;1
2024;8;13;12;302.1;2.5;299.6;1
2024;8;13;13;267.5;4.5;263;1
2024;8;13;14;240;5.2;234.8;1
2024;8;13;15;227.7;5.2;222.5;1
2024;8;13;16;233.8;5.5;228.3;1
2024;8;13;17;253.7;4.1;249.6;1
2024;8;13;18;283.4;3;280.4;1
2024;8;13;19;316.1;3;313.1;1
2024;8;13;20;342.2;2.7;339.5;1
2024;8;13;21;356.1;2.1;354;1
2024;8;13;22;356.5;2.3;354.2;1
2024;8;13;23;342;1.7;340.3;1
2024;8;14;0;314.8;0.4;314.4;1
2024;8;14;1;283;1;282;1
2024;8;14;2;253;1.3;251.7;1
2024;8;14;3;233.4;1.5;231.9;1
2024;8;14;4;230;2.9;227.1;1
2024;8;14;5;240.5;2.8;237.7;1
2024;8;14;6;264;3.1;260.9;1
2024;8;14;7;295.1;3.4;291.7;1
2024;8;14;8;325.2;2.1;323.1;1
2024;8;14;9;348.6;0.9;347.7;1
2024;8;14;10;359.5;-0.7;360.2;1
2024;8;14;11;356.9;-0.5;357.4;1
2024;8;14;12;340;0.6;339.4;1
2024;8;14;13;310.4;1;309.4;1
2024;8;14;14;276.3;1.4;274.9;1
2024;8;14;15;246.4;0.9;245.5;1
2024;8;14;16;228.7;-0.3;229;1
2024;8;14;17;227.7;-0.7;228.4;1
2024;8;14;18;241.7;-1;242.7;1
2024;8;14;19;266.1;-1.7;267.8;1
2024;8;14;20;295.9;-1.9;297.8;1
2024;8;14;21;324.4;-1.1;325.5;1
2024;8;14;22;344.6;-0.5;345.1;1
2024;8;14;23;352.7;0.1;352.6;1
2024;8;15;0;346.8;0.9;345.9;1
2024;8;15;1;326.1;0.7;325.4;1
2024;8;15;2;295.3;0.1;295.2;1
2024;8;15;3;263.3;0.1;263.2;1
2024;8;15;4;238.6;0.2;238.4;1
2024;8;15;5;226.5;-0.4;226.9;1
2024;8;15;6;230.6;-0.4;231;1
2024;8;15;7;249.8;-0.4;250.2;1
2024;8;15;8;279.3;-1.4;280.7;1
2024;8;15;9;312.9;-2.7;315.6;1
2024;8;15;10;342.9;-3.8;346.7;1
2024;8;15;11;362.7;-3.9;366.6;1
2024;8;15;12;367.7;-2.4;370.1;1
2024;8;15;13;354.9;-0.4;355.3;1
2024;8;15;14;325.8;1.2;324.6;1
2024;8;15;15;287.1;1.7;285.4;1
2024;8;15;16;248.5;0.1;248.4;1
2024;8;15;17;220.4;-2.6;223;1
2024;8;15;18;210.7;-3.9;214.6;1
2024;8;15;19;220.5;-3.7;224.2;1
2024;8;15;20;245.8;-3.4;249.2;1
2024;8;15;21;280.6;-3;283.6;1
2024;8;15;22;317.4;-2;319.4;1
2024;8;15;23;347.3;-1.5;348.8;1
2024;8;16;0;363.6;-1.5;365.1;1
2024;8;16;1;363;-0.7;363.7;1
2024;8;16;2;343;-0.4;343.4;1
2024;8;16;3;307.5;-0.8;308.3;1
2024;8;16;4;266.4;-1.5;267.9;1
2024;8;16;5;230;-3.2;233.2;1
2024;8;16;6;208.5;-4.8;213.3;1
2024;8;16;7;209;-4.3;213.3;1
2024;8;16;8;230.7;-3.4;234.1;1
2024;8;16;9;267.6;-3.6;271.2;1
2024;8;16;10;311.8;-4.2;316;1
2024;8;16;11;353.7;-4;357.7;1
2024;8;16;12;383.3;-2.9;386.2;1
2024;8;16;13;392;-1.8;393.8;1
2024;8;16;14;377;-0.2;377.2;1
2024;8;16;15;339.7;0.6;339.1;1
2024;8;16;16;288.9;0.2;288.7;1
2024;8;16;17;237.5;-1.6;239.1;1
2024;8;16;18;199.4;-3.6;203;1
2024;8;16;19;184.3;-4.5;188.8;1
2024;8;16;20;195;-4.3;199.3;1
2024;8;16;21;226.9;-4.3;231.2;1
2024;8;16;22;272.6;-4.1;276.7;1
2024;8;16;23;322;-3.6;325.6;1
2024;8;17;0;363.9;-2.7;366.6;1
2024;8;17;1;386.8;-2.9;389.7;1
2024;8;17;2;385.1;-3.1;388.2;1
2024;8;17;3;358.7;-2.6;361.3;1
2024;8;17;4;311.7;-3.2;314.9;1
2024;8;17;5;257;-4.1;261.1;1
2024;8;17;6;210.1;-4.5;214.6;1
2024;8;17;7;183.7;-4.7;188.4;1
2024;8;17;8;185.1;-4.8;189.9;1
2024;8;17;9;214.1;-5.1;219.2;1
2024;8;17;10;264.5;-4.6;269.1;1
2024;8;17;11;324.5;-3.5;328;1
2024;8;17;12;379.7;-2.2;381.9;1
2024;8;17;13;416.3;-0.7;417;1
2024;8;17;14;423.1;-0.5;423.6;1
2024;8;17;15;398.5;-0.2;398.7;1
2024;8;17;16;346.6;-0.5;347.1;1
2024;8;17;17;278.1;-2.6;280.7;1
2024;8;17;18;212.8;-3.5;216.3;1
2024;8;17;19;167.8;-3.3;171.1;1
2024;8;17;20;153.6;-3;156.6;1
2024;8;17;21;172.4;-2.5;174.9;1
2024;8;17;22;217;-3.1;220.1;1
2024;8;17;23;277.9;-3.6;281.5;1
2024;8;18;0;342.8;-2.4;345.2;1
2024;8;18;1;394.1;-1.8;395.9;1
2024;8;18;2;418.4;-2.1;420.5;1
2024;8;18;3;410.6;-1.5;412.1;1
2024;8;18;4;371.5;-0.9;372.4;1
2024;8;18;5;308.6;-1.5;310.1;1
2024;8;18;6;237.7;-3.3;241;1
2024;8;18;7;179.8;-4.7;184.5;1
2024;8;18;8;152.7;-4.9;157.6;1
2024;8;18;9;161.6;-6.1;167.7;1
2024;8;18;10;203.6;-7.9;211.5;1
2024;8;18;11;270.4;-7.8;278.2;1
2024;8;18;12;346.3;-6.3;352.6;1
2024;8;18;13;410.9;-5.9;416.8;1
2024;8;18;14;447.2;-6.3;453.5;1
2024;8;18;15;447;-5.7;452.7;1
2024;8;18;16;408.7;-5.1;413.8;1
2024;8;18;17;338.9;-5.6;344.5;1
2024;8;18;18;253.1;-6.9;260;1
2024;8;18;19;174.4;-8.1;182.5;1
2024;8;18;20;126.6;-7.1;133.7;1
2024;8;18;21;119.6;-6.2;125.8;1
2024;8;18;22;151.3;-6.7;158;1
2024;8;18;23;213.1;-7.5;220.6;1
2024;8;19;0;291.2;-7.9;299.1;1
2024;8;19;1;367.4;-8.1;375.5;1
2024;8;19;2;422.4;-8;430.4;1
2024;8;19;3;441.8;-7.5;449.3;1
2024;8;19;4;421.4;-6.9;428.3;1
2024;8;19;5;365.7;-6.2;371.9;1
2024;8;19;6;285.4;-6.8;292.2;1
2024;8;19;7;200.7;-8.8;209.5;1
2024;8;19;8;140.2;-8.5;148.7;1
2024;8;19;9;120.6;-7.9;128.5;1
2024;8;19;10;144.4;-8.8;153.2;1
2024;8;19;11;205.9;-9;214.9;1
2024;8;19;12;290.4;-8.6;299;1
2024;8;19;13;379;-7.9;386.9;1
2024;8;19;14;448.7;-7.5;456.2;1
2024;8;19;15;480.4;-7.5;487.9;1
2024;8;19;16;466.4;-7.7;474.1;1
2024;8;19;17;410.2;-7.6;417.8;1
2024;8;19;18;322.5;-7.2;329.7;1
2024;8;19;19;221.2;-8;229.2;1
2024;8;19;20;135.8;-8.3;144.1;1
2024;8;19;21;91.7;-7.6;99.3;1
2024;8;19;22;96.8;-7.7;104.5;1
2024;8;19;23;145.9;-8.2;154.1;1
2024;8;20;0;224.5;-9.9;234.4;1
2024;8;20;1;315.5;-11.9;327.4;1
2024;8;20;2;399.1;-11.4;410.5;1
2024;8;20;3;451.6;-10.1;461.7;1
2024;8;20;4;459.7;-9.1;468.8;1
2024;8;20;5;423.9;-7.9;431.8;1
2024;8;20;6;351.1;-7;358.1;1
2024;8;20;7;256.1;-7;263.1;1
2024;8;20;8;164.7;-7.9;172.6;1
2024;8;20;9;106.7;-8.6;115.3;1
2024;8;20;10;98.6;-9.7;108.3;1
2024;8;20;11;139.6;-11.1;150.7;1
2024;8;20;12;217.1;-12.9;230;1
2024;8;20;13;314.5;-14.3;328.8;1
2024;8;20;14;409.9;-14.6;424.5;1
2024;8;20;15;476.7;-14.7;491.4;1
2024;8;20;16;498.6;-13.3;511.9;1
2024;8;20;17;470.8;-11.5;482.3;1
2024;8;20;18;398.9;-9.9;408.8;1
2024;8;20;19;295.4;-9.1;304.5;1
2024;8;20;20;183.4;-10.6;194;1
2024;8;20;21;98.3;-11.6;109.9;1
2024;8;20;22;65.3;-11.4;76.7;1
2024;8;20;23;85.9;-12.9;98.8;1
2024;8;21;0;151.5;-13.9;165.4;1
2024;8;21;1;245.2;-14.8;260;1
2024;8;21;2;345;-15.8;360.8;1
2024;8;21;3;427.2;-14.8;442;1
2024;8;21;4;468.7;-13.6;482.3;1
2024;8;21;5;461.4;-12.7;474.1;1
2024;8;21;6;409.3;-11.7;421;1
2024;8;21;7;321.4;-11.4;332.8;1
2024;8;21;8;216.8;-11.5;228.3;1
2024;8;21;9;127.1;-11.2;138.3;1
2024;8;21;10;81.3;-10.9;92.2;1
2024;8;21;11;89.9;-12.1;102;1
2024;8;21;12;147.8;-13.3;161.1;1
2024;8;21;13;239.9;-14.4;254.3;1
2024;8;21;14;346.4;-15.2;361.6;1
2024;8;21;15;441.9;-14.7;456.6;1
2024;8;21;16;500.5;-13.3;513.8;1
2024;8;21;17;508.9;-10.8;519.7;1
2024;8;21;18;466.7;-8.3;475;1
2024;8;21;19;382.2;-5.3;387.5;1
2024;8;21;20;269.4;-4;273.4;1
2024;8;21;21;156.2;-6.1;162.3;1
2024;8;21;22;81;-7.5;88.5;1
2024;8;21;23;64.3;-7.6;71.9;1
2024;8;22;0;101;-9.6;110.6;1
2024;8;22;1;180.4;-10;190.4;1
2024;8;22;2;282.3;-10;292.3;1
2024;8;22;3;380.8;-11.1;391.9;1
2024;8;22;4;452.1;-10.5;462.6;1
2024;8;22;5;477.5;-10;487.5;1
2024;8;22;6;454;-10.1;464.1;1
2024;8;22;7;388.4;-9.9;398.3;1
2024;8;22;8;291.5;-9.7;301.2;1
2024;8;22;9;185.7;-10.2;195.9;1
2024;8;22;10;104.2;-11;115.2;1
2024;8;22;11;72.9;-12.1;85;1
2024;8;22;12;97.1;-13.8;110.9;1
2024;8;22;13;168.5;-13.8;182.3;1
2024;8;22;14;267.8;-14.8;282.6;1
2024;8;22;15;372.6;-16.7;389.3;1
2024;8;22;16;459.3;-15.8;475.1;1
2024;8;22;17;504.2;-13.4;517.6;1
2024;8;22;18;498;-11.1;509.1;1
2024;8;22;19;442.9;-10.1;453;1
2024;8;22;20;349.3;-8.8;358.1;1
2024;8;22;21;235.5;-8.1;243.6;1
2024;8;22;22;132.9;-9.2;142.1;1
2024;8;22;23;75.4;-10;85.4;1
2024;8;23;0;75.3;-10.9;86.2;1
2024;8;23;1;125.8;-11.8;137.6;1
2024;8;23;2;212.3;-11.3;223.6;1
2024;8;23;3;311.8;-12;323.8;1
2024;8;23;4;400.9;-12.1;413;1
2024;8;23;5;456.8;-10.7;467.5;1
2024;8;23;6;467;-9.6;476.6;1
2024;8;23;7;432.6;-9;441.6;1
2024;8;23;8;360.1;-8.8;368.9;1
2024;8;23;9;262.2;-9;271.2;1
2024;8;23;10;165.1;-8.9;174;1
2024;8;23;11;100.2;-8.6;108.8;1
2024;8;23;12;85.4;-9.7;95.1;1
2024;8;23;13;121.2;-11.4;132.6;1
2024;8;23;14;197.8;-11.6;209.4;1
2024;8;23;15;297;-10.8;307.8;1
2024;8;23;16;394.6;-10;404.6;1
2024;8;23;17;466.1;-8.7;474.8;1
2024;8;23;18;495.4;-6.4;501.8;1
2024;8;23;19;477;-5.5;482.5;1
2024;8;23;20;416;-5.1;421.1;1
2024;8;23;21;324.4;-2.8;327.2;1
2024;8;23;22;221.9;-0.6;222.5;1
2024;8;23;23;137.9;-0.7;138.6;1
2024;8;24;0;98.9;-2.2;101.1;1
2024;8;24;1;113.3;-2.7;116;1
2024;8;24;2;171.5;-1.9;173.4;1
2024;8;24;3;256;-1.3;257.3;1
2024;8;24;4;346;-1;347;1
2024;8;24;5;419.2;0;419.2;1
2024;8;24;6;457.5;1;456.5;1
2024;8;24;7;454.5;1.1;453.4;1
2024;8;24;8;414;1.4;412.6;1
2024;8;24;9;341.8;1.5;340.3;1
2024;8;24;10;251.7;1.1;250.6;1
2024;8;24;11;168.9;0.4;168.5;1
2024;8;24;12;120;-0.5;120.5;1
2024;8;24;13;118;-1.3;119.3;1
2024;8;24;14;159;-2.8;161.8;1
2024;8;24;15;231.1;-4.4;235.5;1
2024;8;24;16;318;-5.2;323.2;1
2024;8;24;17;397.9;-5.4;403.3;1
2024;8;24;18;450.2;-5.6;455.8;1
2024;8;24;19;464.9;-5.5;470.4;1
2024;8;24;20;440;-6;446;1
2024;8;24;21;380.1;-6.4;386.5;1
2024;8;24;22;296.2;-6.2;302.4;1
2024;8;24;23;208.6;-6.6;215.2;1
2024;8;25;0;144.6;-7.5;152.1;1
2024;8;25;1;123.5;-7.5;131;1
2024;8;25;2;146.9;-6.6;153.5;1
2024;8;25;3;203.3;-6;209.3;1
2024;8;25;4;276;-7.1;283.1;1
2024;8;25;5;348;-8.2;356.2;1
2024;8;25;6;401.1;-9;410.1;1
2024;8;25;7;424.4;-9.2;433.6;1
2024;8;25;8;416.4;-7.8;424.2;1
2024;8;25;9;377.3;-7.2;384.5;1
2024;8;25;10;313.1;-7.1;320.2;1
2024;8;25;11;239.2;-5.6;244.8;1
2024;8;25;12;175.9;-4.2;180.1;1
2024;8;25;13;142.1;-4.2;146.3;1
2024;8;25;14;146.9;-4.4;151.3;1
2024;8;25;15;187.4;-3.5;190.9;1
2024;8;25;16;250.3;-3.5;253.8;1
2024;8;25;17;319.8;-4.7;324.5;1
2024;8;25;18;380.4;-5.2;385.6;1
2024;8;25;19;417.4;-5.9;423.3;1
2024;8;25;20;423.8;-7.2;431;1
2024;8;25;21;400.7;-7.3;408;1
2024;8;25;22;349.9;-7.8;357.7;1
2024;8;25;23;282.2;-7.6;289.8;1
2024;8;26;0;216.9;-6;222.9;1
2024;8;26;1;172.4;-5.5;177.9;1
2024;8;26;2;161.8;-5.1;166.9;1
2024;8;26;3;185.5;-4;189.5;1
2024;8;26;4;232.2;-4.6;236.8;1
2024;8;26;5;290.2;-5.2;295.4;1
2024;8;26;6;345.8;-4.7;350.5;1
2024;8;26;7;384.3;-5.4;389.7;1
2024;8;26;8;398.6;-7.1;405.7;1
2024;8;26;9;389.9;-7.1;397;1
2024;8;26;10;358.6;-6.1;364.7;1
2024;8;26;11;307.8;-5.6;313.4;1
2024;8;26;12;249.5;-5;254.5;1
2024;8;26;13;199.8;-4.8;204.6;1
2024;8;26;14;173.2;-5.4;178.6;1
2024;8;26;15;177.4;-5;182.4;1
2024;8;26;16;208.4;-4;212.4;1
2024;8;26;17;255.9;-3.5;259.4;1
2024;8;26;18;309.5;-2.1;311.6;1
2024;8;26;19;354.8;-2.1;356.9;1
2024;8;26;20;381.6;-4.3;385.9;1
2024;8;26;21;388.2;-5.2;393.4;1
2024;8;26;22;373.7;-4.1;377.8;1
2024;8;26;23;338.2;-3.1;341.3;1
2024;8;27;0;289.4;-2;291.4;1
2024;8;27;1;240.8;-1.2;242;1
2024;8;27;2;207.1;-1.1;208.2;1
2024;8;27;3;198.4;-1;199.4;1
2024;8;27;4;215.4;-0.1;215.5;1
2024;8;27;5;250.3;0.5;249.8;1
2024;8;27;6;293.4;0.8;292.6;1
2024;8;27;7;335.6;1.8;333.8;1
2024;8;27;8;366.7;1.6;365.1;1
2024;8;27;9;381.4;0.3;381.1;1
2024;8;27;10;378.8;-0.1;378.9;1
2024;8;27;11;358.5;0.5;358;1
2024;8;27;12;321.7;0.7;321;1
2024;8;27;13;275.7;0.1;275.6;1
2024;8;27;14;233.4;-0.5;233.9;1
2024;8;27;15;206.4;-1.8;208.2;1
2024;8;27;16;201.6;-2.6;204.2;1
2024;8;27;17;218.4;-2.3;220.7;1
2024;8;27;18;250.3;-1.1;251.4;1
2024;8;27;19;289.6;0.6;289;1
2024;8;27;20;325.9;0.6;325.3;1
2024;8;27;21;351.8;-1.3;353.1;1
2024;8;27;22;364.9;-1.5;366.4;1
2024;8;27;23;361.5;-0.6;362.1;1
2024;8;28;0;338.9;-1.2;340.1;1
2024;8;28;1;302.6;-2;304.6;1
2024;8;28;2;263.6;-1.6;265.2;1
2024;8;28;3;233.3;-0.9;234.2;1
2024;8;28;4;218.9;-1.5;220.4;1
2024;8;28;5;223.4;-2.6;226;1
2024;8;28;6;245.6;-1.8;247.4;1
2024;8;28;7;278.6;0;278.6;1
2024;8;28;8;315.2;1.9;313.3;1
2024;8;28;9;347.1;2.3;344.8;1
2024;8;28;10;368.2;1.5;366.7;1
2024;8;28;11;376.4;2;374.4;1
2024;8;28;12;368;2.8;365.2;1
2024;8;28;13;340.7;1.8;338.9;1
2024;8;28;14;299.6;-0.5;300.1;1
2024;8;28;15;256.6;-2.1;258.7;1
2024;8;28;16;223.6;-2.9;226.5;1
2024;8;28;17;208.5;-2.7;211.2;1
2024;8;28;18;212.5;-1.9;214.4;1
2024;8;28;19;233.2;-0.3;233.5;1
2024;8;28;20;265.9;1.8;264.1;1
2024;8;28;21;302.8;2.8;300;1
2024;8;28;22;335.5;2.2;333.3;1
2024;8;28;23;357.8;1.6;356.2;1
2024;8;29;0;365.6;2.5;363.1;1
2024;8;29;1;354.4;3;351.4;1
2024;8;29;2;324.6;2;322.6;1
2024;8;29;3;285.4;1.2;284.2;1
2024;8;29;4;248.3;0;248.3;1
2024;8;29;5;223.9;-1.4;225.3;1
2024;8;29;6;218.5;-2;220.5;1
2024;8;29;7;231.9;-1.5;233.4;1
2024;8;29;8;260.4;-0.4;260.8;1
2024;8;29;9;298.8;1.4;297.4;1
2024;8;29;10;337.5;1.9;335.6;1
2024;8;29;11;368.8;1.8;367;1
2024;8;29;12;385.2;0.9;384.3;1
2024;8;29;13;383;0.4;382.6;1
2024;8;29;14;360.6;0.8;359.8;1
2024;8;29;15;320.2;1;319.2;1
2024;8;29;16;271;0.1;270.9;1
2024;8;29;17;226.4;-2;228.4;1
2024;8;29;18;200.4;-1.9;202.3;1
2024;8;29;19;195.9;-1.2;197.1;1
2024;8;29;20;212.5;-0.1;212.6;1
2024;8;29;21;246.6;1.1;245.5;1
2024;8;29;22;290.4;2;288.4;1
2024;8;29;23;334.4;3.1;331.3;1
2024;8;30;0;367;3.4;363.6;1
2024;8;30;1;380.2;2.8;377.4;1
2024;8;30;2;371;2.8;368.2;1
2024;8;30;3;339.7;2.6;337.1;1
2024;8;30;4;293.4;1.5;291.9;1
2024;8;30;5;246.1;-0.3;246.4;1
2024;8;30;6;213;-1.1;214.1;1
2024;8;30;7;201.8;-1.6;203.4;1
2024;8;30;8;214.3;-1.4;215.7;1
2024;8;30;9;246.9;-0.8;247.7;1
2024;8;30;10;292.8;-0.2;293;1
2024;8;30;11;342.5;1;341.5;1
2024;8;30;12;383.7;1.8;381.9;1
2024;8;30;13;406.1;1.6;404.5;1
2024;8;30;14;403.7;0.7;403;1
2024;8;30;15;375.7;0.4;375.3;1
2024;8;30;16;325.5;-0.2;325.7;1
2024;8;30;17;264.8;-1.4;266.2;1
2024;8;30;18;211.3;-2.3;213.6;1
2024;8;30;19;178.9;-2.6;181.5;1
2024;8;30;20;173.9;-2.3;176.2;1
2024;8;30;21;196;-1.4;197.4;1
2024;8;30;22;239.5;-0.6;240.1;1
2024;8;30;23;294.6;0.1;294.5;1
2024;8;31;0;347.8;0.7;347.1;1
2024;8;31;1;384.5;0.1;384.4;1
2024;8;31;2;396.7;-0.5;397.2;1
2024;8;31;3;382;0.1;381.9;1
2024;8;31;4;341.5;0.8;340.7;1
2024;8;31;5;285.3;1.3;284;1
2024;8;31;6;229.4;0.8;228.6;1
2024;8;31;7;191.4;-0.2;191.6;1
2024;8;31;8;182.4;-0.4;182.8;1
2024;8;31;9;202.6;-0.1;202.7;1
2024;8;31;10;246.3;0.1;246.2;1
2024;8;31;11;305;1.2;303.8;1
2024;8;31;12;364.8;2.5;362.3;1
2024;8;31;13;409.2;2;407.2;1
2024;8;31;14;427.9;0.3;427.6;1
2024;8;31;15;417.1;-1;418.1;1
2024;8;31;16;378.2;-0.3;378.5;1
2024;8;31;17;316.9;1.4;315.5;1
2024;8;31;18;246.2;1.4;244.8;1
2024;8;31;19;188.2;1.3;186.9;1
2024;8;31;20;158.2;1.1;157.1;1
2024;8;31;21;162.9;2.1;160.8;1
2024;8;31;22;198.6;3.5;195.1;1
2024;8;31;23;254.8;2.9;251.9;1
2024;9;1;0;319.1;1.3;317.8;1
2024;9;1;1;375.4;0;375.4;1
2024;9;1;2;408.7;-1.2;409.9;1
2024;9;1;3;411.4;-1.9;413.3;1
2024;9;1;4;383;-1.7;384.7;1
2024;9;1;5;328.7;-0.5;329.2;1
2024;9;1;6;260.6;0.1;260.5;1
2024;9;1;7;199;-0.7;199.7;1
2024;9;1;8;163.2;-2.7;165.9;1
2024;9;1;9;163.9;-3.6;167.5;1
2024;9;1;10;198.3;-3.3;201.6;1
2024;9;1;11;256.1;-3.7;259.8;1
2024;9;1;12;325.8;-3.6;329.4;1
2024;9;1;13;389.5;-3.8;393.3;1
2024;9;1;14;430.1;-4.9;435;1
2024;9;1;15;438.9;-6.2;445.1;1
2024;9;1;16;414.3;-6.8;421.1;1
2024;9;1;17;360.4;-5.3;365.7;1
2024;9;1;18;285.9;-3.2;289.1;1
2024;9;1;19;209.6;-2.3;211.9;1
2024;9;1;20;155.3;-1.7;157;1
2024;9;1;21;136.4;-2.2;138.6;1
2024;9;1;22;156.2;-2.2;158.4;1
2024;9;1;23;209.1;-0.5;209.6;1
2024;9;2;0;279.5;-1;280.5;1
2024;9;2;1;350.8;-2.4;353.2;1
2024;9;2;2;405.1;-2.7;407.8;1
2024;9;2;3;427.3;-3.4;430.7;1
2024;9;2;4;414.4;-3.7;418.1;1
2024;9;2;5;370.2;-2.2;372.4;1
2024;9;2;6;301.2;-1.1;302.3;1
2024;9;2;7;225.3;-0.7;226;1
2024;9;2;8;167.6;-0.3;167.9;1
2024;9;2;9;144.7;-1.6;146.3;1
2024;9;2;10;161.5;-3.1;164.6;1
2024;9;2;11;212.8;-3;215.8;1
2024;9;2;12;285.5;-2.8;288.3;1
2024;9;2;13;363;-2.2;365.2;1
2024;9;2;14;425.1;-1.4;426.5;1
2024;9;2;15;455;-1.7;456.7;1
2024;9;2;16;448.1;-2.1;450.2;1
2024;9;2;17;405.6;-2.6;408.2;1
2024;9;2;18;335;-1.8;336.8;1
2024;9;2;19;251.6;0.5;251.1;1
2024;9;2;20;177.5;1.8;175.7;1
2024;9;2;21;134.9;1.5;133.4;1
2024;9;2;22;134.4;0.7;133.7;1
